Avg Host Node1 CPU Usage,Host Node1 CPU 0 Usage,Host Node1 CPU 1 Usage,Avg Host Node2 CPU Usage,Host Node2 CPU 0 Usage,Host Node2 CPU 1 Usage,checkoutservice CPU Usage,currencyservice CPU Usage,emailservice CPU Usage,frontend 1 CPU Usage,frontend 2 CPU Usage,loadgenerator CPU Usage,paymentservice CPU Usage,productcatalogservice CPU Usage,recommendationservice 1 CPU Usage,recommendationservice 2 CPU Usage,redis-cart CPU Usage,shippingservice CPU Usage,Average Response Time,Median Response Time,Current Response Time Percentile 95,Current Response Time Percentile 50,Number of Users,current_rps GET /,current_rps GET /cart,current_rps GET /product/0PUK6V6EV0,current_rps GET /product/1YMWWN1N4O,adservice CPU Usage,current_rps GET /product/2ZYFJ3GM2N,current_rps GET /product/66VCHSJNUP,current_rps GET /product/6E92ZMYYFZ,current_rps GET /product/9SIQT8TOJO,current_rps GET /product/L9ECAV7KIM,current_rps GET /product/LS4PSXUNUM,current_rps GET /product/OLJCESPC7Z,current_rps POST /cart,current_rps POST /cart/checkout,current_rps POST /setCurrency,current_rps Aggregated,StressNG 1 CPU Usage,StressNG 2 CPU Usage
38.9,38.2,39.6,32.5,36.6,28.4,0.00755,0.0167,0.0337,0.00756,0.00883,4.83,0.0101,0.0076,0.0421,0.0373,0.237,0.0109,6.94,5,20,5,300,2.4,8.6,3.2,4.2,0.0327,4.6,5.4,4.8,3.7,3.7,4.8,3.8,8.3,2.4,5.2,65.1,0,0
39.1,38.2,40.0,34.0,33.8,34.2,0.007,0.0145,0.0339,0.00703,0.00837,4.96,0.00933,0.00695,0.0403,0.0374,0.237,0.0111,6.95,5,19,5,300,2.3,8.5,2.9,4.7,0.0323,4.7,5.1,3.8,4.1,3.8,4.0,4.3,9.1,3.2,6.5,67.0,0,0
36.2,36.4,36.0,35.9,40.4,31.4,0.00759,0.0154,0.0339,0.00766,0.00844,5.22,0.0101,0.00738,0.041,0.0376,0.238,0.0105,6.95,5,18,5,300,2.4,7.6,3.5,4.7,0.0322,4.1,4.5,4.6,4.6,3.5,3.8,4.7,9.0,3.4,7.2,67.6,0,0
37.5,38.6,36.4,32.1,31.6,32.6,0.00705,0.0145,0.0341,0.00777,0.00872,5.43,0.0101,0.00687,0.0421,0.0376,0.238,0.0114,6.93,5,17,5,300,3.3,9.1,3.0,4.5,0.0333,4.6,5.2,4.8,4.5,3.8,5.0,4.1,8.4,2.8,5.1,68.2,0,0
37.7,39.0,36.4,36.9,38.8,35.0,0.00765,0.0159,0.0341,0.00736,0.00866,5.73,0.00931,0.00746,0.0412,0.0379,0.239,0.0106,6.94,5,17,5,300,3.1,9.7,3.6,4.5,0.0323,4.7,4.9,4.2,4.5,4.1,4.4,4.0,8.3,2.3,4.0,66.3,0,0
49.1,49.6,48.6,38.3,37.4,39.2,0.00743,0.0122,0.034,0.008,0.00867,5.34,0.01,0.0066,0.0409,0.0372,0.242,0.0107,8.13,5,23,6,400,94.3,18.7,7.67,9.67,0.033,4.0,8.0,5.67,5.0,7.33,5.67,6.67,12.7,5.0,8.0,198.0,0,0
40.8,39.6,42.0,34.3,35.6,33.0,0.00692,0.0114,0.0344,0.00751,0.00835,5.34,0.00993,0.0066,0.0409,0.0374,0.241,0.0115,7.81,5,22,5,400,54.3,14.3,7.38,7.0,0.0324,5.13,7.63,5.75,5.5,5.5,6.38,5.88,12.8,4.88,6.5,149.0,0,0
38.8,37.0,40.6,34.7,33.6,35.8,0.00744,0.0123,0.0341,0.00751,0.00883,5.42,0.00916,0.00653,0.0408,0.0373,0.24,0.011,7.53,5,18,5,400,16.9,11.5,6.8,4.7,0.0333,5.9,7.0,5.4,6.8,4.9,6.0,6.0,12.5,5.0,6.0,105.0,0,0
40.4,38.4,42.4,34.6,33.2,36.0,0.00687,0.0115,0.0342,0.0075,0.00818,5.5,0.00916,0.00653,0.041,0.0373,0.242,0.0116,7.51,5,18,5,400,3.1,11.5,5.5,4.9,0.0332,6.6,6.2,4.0,6.0,5.0,5.8,5.8,12.9,4.9,6.5,88.7,0,0
39.0,38.6,39.4,37.6,35.2,40.0,0.00696,0.0118,0.0343,0.0075,0.00844,5.45,0.00998,0.00744,0.0396,0.0375,0.241,0.0111,7.53,5,20,5,400,2.9,11.2,5.5,5.3,0.0326,7.1,7.3,3.4,4.0,4.5,6.9,5.4,12.7,4.4,8.2,88.8,0,0
41.5,41.6,41.4,34.7,34.6,34.8,0.00736,0.0118,0.0337,0.00806,0.00788,5.65,0.0114,0.00783,0.0407,0.0372,0.242,0.0113,7.41,5,19,5,400,3.0,11.1,5.9,5.4,0.0332,5.6,6.7,3.9,4.4,5.3,7.1,5.8,11.4,4.7,9.3,89.6,0,0
39.2,38.0,40.4,36.1,37.6,34.6,0.00756,0.0118,0.034,0.00741,0.0083,5.64,0.00931,0.00651,0.0406,0.0374,0.242,0.0112,7.32,5,18,5,400,2.9,11.6,5.3,5.6,0.0334,4.2,5.2,4.7,5.4,6.3,6.3,6.4,11.0,4.4,8.2,87.5,0,0
39.6,38.0,41.2,32.7,29.6,35.8,0.00717,0.0117,0.034,0.00676,0.00808,5.73,0.00931,0.00698,0.0403,0.0372,0.239,0.0117,7.26,5,18,5,400,3.7,11.1,5.8,6.1,0.0326,4.5,5.2,6.1,4.8,7.3,6.1,6.0,10.7,3.7,7.4,88.5,0,0
39.8,39.2,40.4,34.1,27.8,40.4,0.00707,0.0126,0.0339,0.00813,0.00843,5.78,0.00854,0.00698,0.0412,0.0373,0.242,0.0119,7.19,5,18,5,400,4.3,11.9,5.9,6.2,0.0328,5.7,5.8,6.1,3.6,5.7,5.7,5.7,10.0,3.7,7.5,87.8,0,0
38.4,40.0,36.8,35.8,38.0,33.6,0.00829,0.0117,0.0338,0.00711,0.00851,5.89,0.00854,0.00637,0.0403,0.0368,0.24,0.0107,7.18,5,19,5,400,4.1,12.7,5.4,4.8,0.0335,6.2,6.6,5.7,4.7,4.8,3.7,6.8,10.7,3.8,6.8,86.8,0,0
39.2,38.0,40.4,35.5,38.0,33.0,0.00833,0.0126,0.0334,0.00675,0.0084,5.98,0.0102,0.00684,0.0403,0.0369,0.241,0.0105,7.16,5,19,5,400,4.4,11.5,5.0,4.3,0.0326,5.5,5.9,6.4,5.8,5.7,4.9,5.8,11.9,4.2,6.5,87.8,0,0
39.5,41.4,37.6,36.8,37.8,35.8,0.00784,0.0126,0.0337,0.00728,0.00544,6.02,0.0102,0.00625,0.0403,0.0369,0.239,0.0101,7.19,5,19,5,400,4.2,11.3,5.1,5.3,0.0337,5.3,6.1,6.9,5.6,6.6,6.1,4.7,13.1,3.7,7.3,91.3,0,0
41.0,42.6,39.4,32.9,40.0,25.8,0.00844,0.0118,0.0334,0.00761,0.00594,6.09,0.0102,0.00686,0.0413,0.0369,0.245,0.0105,7.13,5,18,5,400,4.0,11.7,5.1,6.3,0.0333,5.5,6.4,6.1,5.8,7.2,4.3,6.0,12.1,3.4,6.8,90.7,0,0
39.2,42.6,35.8,35.0,34.8,35.2,0.00784,0.0118,0.0336,0.00707,0.00546,6.08,0.00936,0.00643,0.0405,0.0367,0.24,0.0105,7.13,5,18,5,400,4.3,10.6,4.3,6.1,0.0336,5.8,5.9,5.8,5.7,5.6,5.5,6.0,9.6,4.0,6.9,86.1,0,0
38.6,39.6,37.6,35.0,31.8,38.2,0.00837,0.0133,0.0333,0.00732,0.00669,6.18,0.00853,0.00696,0.0393,0.0367,0.242,0.0105,7.12,5,19,5,400,4.2,9.6,4.9,5.0,0.0331,6.0,5.8,6.4,5.1,6.0,6.9,5.6,10.3,3.5,7.1,86.4,0,0
40.3,40.8,39.8,34.8,32.0,37.6,0.00777,0.0119,0.0336,0.00685,0.00676,6.25,0.00939,0.00637,0.0402,0.0365,0.241,0.011,7.11,5,19,5,400,3.7,10.7,4.8,4.4,0.0329,6.1,6.1,5.8,6.3,5.7,6.2,5.6,11.6,3.5,6.9,87.4,0,0
38.3,36.2,40.4,34.1,36.0,32.2,0.00827,0.0127,0.0334,0.00722,0.00719,6.4,0.00944,0.00704,0.0415,0.0367,0.241,0.0111,7.09,5,18,5,400,4.0,11.3,4.4,5.0,0.0326,5.8,5.7,5.2,6.8,4.1,5.5,5.8,11.2,3.9,7.2,85.9,0,0
39.7,41.6,37.8,35.5,35.4,35.6,0.00692,0.0117,0.0334,0.0067,0.00662,6.79,0.00944,0.00658,0.0404,0.0368,0.24,0.0113,7.11,5,18,5,400,4.7,10.8,4.8,5.8,0.0331,5.0,5.1,6.3,6.2,5.5,6.2,4.9,11.0,3.9,9.0,89.2,0,0
40.5,38.8,42.2,36.4,39.8,33.0,0.00708,0.0126,0.0332,0.0066,0.00662,7.1,0.0102,0.00676,0.0403,0.0368,0.242,0.0116,7.14,5,20,5,400,3.9,10.9,5.7,6.2,0.033,4.9,4.4,5.8,5.9,5.4,6.5,4.6,11.2,4.4,10.5,90.3,0,0
38.4,40.2,36.6,34.4,37.6,31.2,0.00788,0.0121,0.0342,0.00696,0.00704,2.24,0.0103,0.00695,0.039,0.0354,0.237,0.011,5.98,4,14,4,200,36.5,7.17,3.5,3.67,0.0307,2.83,2.33,3.5,1.83,4.0,3.0,3.67,4.17,2.17,4.17,82.5,0,0
33.3,36.0,30.6,30.9,32.6,29.2,0.00722,0.0114,0.0343,0.00771,0.0056,2.33,0.00956,0.00641,0.0391,0.0354,0.239,0.0112,6.33,5,17,5,200,20.1,6.9,3.5,3.3,0.0314,2.9,3.0,2.8,1.4,3.2,3.1,3.8,4.8,1.8,4.1,64.7,0,0
35.6,40.4,30.8,34.0,31.8,36.2,0.0085,0.0142,0.0345,0.0074,0.00657,2.41,0.0103,0.00708,0.0381,0.0352,0.236,0.0112,6.46,5,19,5,200,1.1,6.5,3.2,2.3,0.0309,3.3,3.0,2.0,2.2,2.5,2.6,3.3,5.7,1.9,4.2,43.8,0,0
34.0,32.6,35.4,32.4,29.8,35.0,0.0085,0.013,0.0346,0.00739,0.00602,2.48,0.0095,0.00648,0.0392,0.0352,0.238,0.0112,6.55,5,19,5,200,1.5,6.1,3.4,2.6,0.0308,3.3,2.3,3.0,2.9,2.2,2.4,2.8,5.3,1.9,4.6,44.3,0,0
33.4,34.4,32.4,31.7,32.4,31.0,0.00836,0.013,0.0349,0.0079,0.00662,2.54,0.0103,0.00802,0.0392,0.0355,0.236,0.0115,6.46,5,16,5,200,2.1,5.9,3.1,2.4,0.0313,3.5,2.2,2.7,2.9,1.9,1.9,1.9,4.1,1.0,4.9,40.5,0,0
35.5,37.4,33.6,31.6,31.6,31.6,0.00789,0.0144,0.0348,0.00744,0.00623,2.64,0.00945,0.00742,0.0392,0.0354,0.236,0.0115,6.49,5,18,5,200,1.9,7.7,2.5,1.5,0.0314,3.3,2.8,2.8,3.0,3.0,2.5,1.7,5.3,1.4,4.8,44.2,0,0
35.5,36.2,34.8,32.5,30.8,34.2,0.00845,0.0144,0.0347,0.00725,0.00659,2.7,0.0102,0.00784,0.0393,0.0353,0.237,0.0108,6.54,5,20,5,200,1.3,7.3,2.4,2.2,0.031,2.1,2.6,3.5,2.9,3.3,3.3,2.3,6.6,1.8,4.7,46.3,0,0
32.6,31.2,34.0,33.8,30.8,36.8,0.00724,0.0135,0.0348,0.00774,0.00703,2.79,0.00931,0.00649,0.0395,0.0354,0.235,0.0107,6.61,5,20,5,200,1.3,5.4,2.7,3.3,0.0311,1.9,2.5,3.2,2.5,3.0,2.3,3.0,5.9,1.3,4.6,42.9,0,0
36.8,37.6,36.0,33.0,34.6,31.4,0.00766,0.0143,0.0348,0.00794,0.0061,2.88,0.0093,0.0065,0.0394,0.0356,0.236,0.0104,6.62,5,17,5,200,1.5,5.2,2.8,3.0,0.0319,2.7,2.4,2.1,2.3,3.0,1.9,2.7,5.1,1.4,4.3,40.4,0,0
34.7,38.4,31.0,33.3,32.6,34.0,0.00759,0.0135,0.035,0.00745,0.00615,2.93,0.0093,0.0065,0.0395,0.0356,0.235,0.0107,6.66,5,17,5,200,1.4,6.1,3.7,2.5,0.0311,3.1,1.5,1.4,2.9,3.1,2.6,2.6,6.0,2.1,3.4,42.4,0,0
34.7,36.8,32.6,31.9,34.2,29.6,0.00768,0.0142,0.0348,0.00772,0.00675,3.07,0.00942,0.00699,0.0395,0.0356,0.234,0.0104,6.71,5,20,5,200,1.5,6.2,3.5,2.8,0.0307,2.7,2.0,2.6,3.6,3.1,2.5,3.0,6.5,2.2,3.2,45.4,0,0
33.2,33.4,33.0,32.2,36.8,27.6,0.00754,0.0134,0.0351,0.00716,0.00631,3.18,0.00942,0.00645,0.0396,0.0355,0.236,0.0104,6.82,5,22,5,200,1.2,5.9,2.7,2.5,0.031,3.1,3.1,3.9,3.3,2.6,2.3,2.5,6.3,2.0,3.9,45.3,0,0
34.4,31.0,37.8,33.8,30.6,37.0,0.00754,0.0144,0.0352,0.00716,0.00631,3.19,0.0103,0.00689,0.0395,0.036,0.237,0.0109,6.78,5,20,5,200,2.1,5.5,2.5,2.7,0.0312,3.9,2.8,3.6,2.2,2.4,3.0,2.6,6.4,2.0,4.0,45.7,0,0
34.5,34.6,34.4,33.2,32.6,33.8,0.00762,0.0144,0.0351,0.0073,0.00647,3.34,0.00949,0.00694,0.0391,0.0359,0.237,0.0113,6.83,5,18,5,200,2.7,5.0,2.4,3.9,0.0303,3.9,2.2,2.5,2.3,2.2,2.8,2.9,5.4,1.4,3.6,43.2,0,0
35.0,33.0,37.0,30.3,27.4,33.2,0.00766,0.0144,0.0352,0.00769,0.00676,3.38,0.0103,0.00694,0.039,0.036,0.235,0.0105,6.87,5,21,5,200,2.0,5.7,3.0,4.2,0.0309,3.4,2.2,1.8,2.6,2.3,2.5,2.2,4.9,1.2,3.9,41.9,0,0
34.3,33.0,35.6,33.1,30.2,36.0,0.00721,0.0136,0.0351,0.00711,0.00641,3.52,0.0103,0.00643,0.0382,0.0358,0.234,0.0106,6.85,5,19,5,200,1.7,6.4,2.2,3.7,0.031,2.8,2.0,1.9,2.4,2.9,2.6,2.3,5.3,1.4,4.0,41.6,0,0
33.3,32.4,34.2,33.6,28.8,38.4,0.00714,0.0147,0.035,0.00773,0.00678,3.67,0.0103,0.00696,0.0389,0.0357,0.235,0.0114,6.91,5,18,5,200,1.5,5.2,2.6,3.0,0.0299,2.7,2.0,2.7,2.9,2.9,2.3,2.1,5.8,1.7,3.1,40.5,0,0
34.4,34.4,34.4,31.2,36.0,26.4,0.00725,0.0139,0.0353,0.00732,0.00635,3.92,0.00955,0.00656,0.0389,0.0357,0.234,0.0109,6.88,5,18,5,200,1.7,6.2,2.8,2.5,0.0305,2.9,2.2,2.4,2.6,2.9,2.3,2.1,6.3,2.0,3.6,42.5,0,0
35.1,34.0,36.2,32.8,33.0,32.6,0.00791,0.0139,0.0351,0.00722,0.00701,4.09,0.0104,0.00707,0.0389,0.036,0.234,0.0111,6.94,5,19,5,200,2.2,7.2,1.8,2.6,0.0303,3.6,2.9,2.1,2.8,3.0,2.4,2.3,5.5,1.5,2.9,42.8,0,0
46.7,48.0,45.4,34.6,37.2,32.0,0.00771,0.01,0.0355,0.0066,0.00637,3.93,0.0106,0.00743,0.0389,0.0368,0.231,0.00983,6.69,5,16,5,300,63.6,12.8,4.6,5.6,0.0301,7.0,5.2,5.4,6.8,3.4,4.4,4.8,14.2,5.8,7.0,151.0,0,0
37.3,38.0,36.6,33.5,29.4,37.6,0.00718,0.0123,0.0354,0.0067,0.00577,4.03,0.0107,0.00716,0.0388,0.0367,0.234,0.011,6.72,5,16,5,300,33.0,9.1,3.7,5.4,0.0298,5.9,4.4,5.2,5.3,3.2,4.3,4.5,10.6,4.3,5.3,104.0,0,0
38.6,35.8,41.4,32.3,32.4,32.2,0.00718,0.0102,0.0355,0.0067,0.0071,4.11,0.0107,0.00716,0.0388,0.0369,0.233,0.0114,6.73,5,18,5,300,2.3,6.4,3.0,5.1,0.0298,4.5,4.6,3.9,4.7,3.5,4.5,4.1,8.3,3.0,5.1,63.0,0,0
38.1,34.8,41.4,32.3,30.2,34.4,0.0075,0.0102,0.0357,0.00722,0.00685,4.17,0.00993,0.00674,0.0388,0.0369,0.237,0.0112,6.67,5,17,5,300,2.9,7.2,3.2,5.4,0.0304,4.1,5.7,3.5,5.0,4.2,4.4,3.7,9.4,2.9,6.5,68.1,0,0
37.0,35.6,38.4,32.7,30.0,35.4,0.0075,0.011,0.0357,0.00721,0.00687,4.34,0.0107,0.00726,0.0387,0.037,0.237,0.011,6.72,5,18,5,300,3.2,8.5,3.8,5.0,0.0302,3.3,5.1,3.6,4.2,4.4,4.6,3.7,8.1,2.6,4.6,64.7,0,0
38.4,39.6,37.2,33.8,29.0,38.6,0.00763,0.0102,0.036,0.0071,0.00683,4.36,0.00994,0.00675,0.0389,0.0367,0.239,0.0115,6.75,5,19,5,300,3.3,10.0,4.6,4.8,0.0301,2.9,4.6,4.3,4.1,4.5,4.4,3.7,7.3,2.3,4.2,65.0,0,0
38.3,37.0,39.6,33.3,30.2,36.4,0.00716,0.011,0.0361,0.0071,0.00675,4.49,0.0108,0.00728,0.0389,0.037,0.235,0.0111,6.81,5,20,5,300,3.2,10.0,4.5,4.8,0.03,3.9,4.3,4.2,3.7,3.9,3.9,4.0,6.8,1.7,6.1,65.0,0,0
36.4,37.2,35.6,31.8,36.2,27.4,0.00715,0.0103,0.0363,0.00718,0.00669,4.57,0.00988,0.00678,0.0387,0.037,0.237,0.011,6.83,5,19,5,300,2.8,9.9,3.5,4.4,0.0302,4.5,3.8,3.9,3.0,4.3,3.6,5.9,6.3,1.8,5.5,63.2,0,0
37.6,36.0,39.2,33.7,32.0,35.4,0.0072,0.0111,0.0361,0.00732,0.00702,4.65,0.0107,0.0073,0.0385,0.0372,0.236,0.011,6.87,5,18,5,300,2.9,8.4,4.1,3.9,0.0303,3.6,3.5,4.2,3.6,5.2,4.3,5.6,7.5,2.3,4.5,63.6,0,0
39.4,38.6,40.2,34.1,31.2,37.0,0.0072,0.01,0.0361,0.00741,0.00702,4.77,0.00981,0.00686,0.0387,0.037,0.235,0.0105,6.94,5,20,5,300,2.6,7.2,5.2,3.3,0.0301,3.9,3.9,3.7,3.9,5.3,4.9,4.0,8.4,2.4,5.3,64.0,0,0
38.5,35.6,41.4,34.7,36.8,32.6,0.00765,0.0109,0.036,0.00742,0.00687,4.89,0.0106,0.00628,0.0386,0.0371,0.234,0.0101,6.96,5,20,5,300,2.3,7.8,4.6,3.7,0.03,4.6,4.7,3.7,3.3,5.3,4.5,3.7,9.2,2.7,6.3,66.4,0,0
37.7,39.0,36.4,30.9,29.4,32.4,0.00836,0.01,0.036,0.00701,0.00648,4.99,0.0107,0.00745,0.0386,0.0372,0.235,0.0109,6.95,5,18,5,300,2.1,8.2,3.9,4.6,0.0298,4.5,4.2,3.7,3.4,4.9,4.9,3.6,9.0,2.6,7.1,66.7,0,0
38.5,38.4,38.6,34.7,33.2,36.2,0.00837,0.0108,0.036,0.00753,0.00729,5.04,0.00983,0.00745,0.0384,0.0373,0.236,0.0105,6.96,5,17,5,300,2.5,8.0,4.3,4.2,0.0295,4.1,3.4,3.2,3.4,4.5,4.3,4.2,6.9,2.7,6.9,62.6,0,0
37.5,39.0,36.0,31.5,29.6,33.4,0.00795,0.00969,0.036,0.0069,0.00682,5.18,0.00983,0.00692,0.0386,0.0373,0.236,0.0105,6.95,5,17,5,300,3.2,8.9,4.7,3.4,0.0302,4.1,4.0,3.4,4.1,4.3,3.8,4.2,7.1,2.8,5.7,63.7,0,0
37.6,38.4,36.8,32.9,29.4,36.4,0.0083,0.0106,0.0358,0.00748,0.00718,5.19,0.0106,0.00732,0.0385,0.0372,0.235,0.0107,6.94,5,18,5,300,3.2,9.3,5.3,3.4,0.0298,3.6,4.0,4.5,5.1,4.0,4.0,4.0,9.1,3.3,5.6,68.4,0,0
38.4,36.8,40.0,32.4,33.2,31.6,0.00764,0.0106,0.036,0.00748,0.00653,5.32,0.0097,0.00681,0.0396,0.0374,0.233,0.0107,6.97,5,19,5,300,2.2,9.4,6.0,3.5,0.0298,3.7,3.1,4.5,5.7,4.3,3.6,4.0,9.8,3.1,6.5,69.4,0,0
38.8,35.6,42.0,35.1,35.2,35.0,0.00821,0.00984,0.036,0.00737,0.00703,5.55,0.0111,0.00919,0.0386,0.0371,0.234,0.0112,6.96,5,20,5,300,2.1,8.6,5.8,3.2,0.0298,4.5,3.4,3.9,4.5,5.0,4.4,3.6,9.2,2.3,6.2,66.7,0,0
37.0,37.4,36.6,32.6,35.0,30.2,0.00682,0.00981,0.0359,0.00605,0.00661,5.81,0.00969,0.00878,0.0394,0.0372,0.237,0.0114,6.94,5,18,5,300,3.3,7.5,4.8,3.5,0.0301,4.9,4.0,4.2,3.1,4.5,4.9,2.8,7.9,2.5,5.1,63.0,0,0
38.1,37.2,39.0,32.3,31.8,32.8,0.00682,0.0107,0.0361,0.00735,0.00697,6.06,0.0105,0.00931,0.0386,0.0372,0.235,0.0114,6.94,5,17,5,300,3.0,8.1,4.1,4.1,0.0303,5.2,4.0,3.8,4.1,4.5,4.4,3.5,7.6,2.7,5.4,64.5,0,0
52.9,51.2,54.6,37.3,39.4,35.2,0.00713,0.0104,0.0355,0.00735,0.00741,5.5,0.0103,0.00814,0.0386,0.0362,0.231,0.0102,7.83,5,21,5,400,78.0,12.3,6.5,4.75,0.0303,5.5,4.75,8.0,4.25,6.75,7.0,6.25,14.0,5.0,10.5,174.0,0,0
39.0,39.4,38.6,33.6,31.0,36.2,0.00722,0.0103,0.0354,0.00686,0.00694,5.46,0.00947,0.00809,0.0389,0.0367,0.233,0.00998,7.7,5,21,6,400,48.0,12.4,5.22,5.22,0.0305,5.78,5.11,6.22,4.33,6.22,5.67,6.33,11.4,3.56,9.0,135.0,0,0
42.1,40.0,44.2,33.1,38.2,28.0,0.00723,0.0103,0.0355,0.00669,0.00749,5.67,0.00947,0.00809,0.0388,0.0366,0.235,0.0103,7.59,5,18,5,400,13.4,11.7,5.3,6.0,0.0296,5.7,5.1,5.8,5.5,5.8,5.1,5.4,10.0,2.8,8.3,95.9,0,0
42.2,43.8,40.6,34.4,35.8,33.0,0.00723,0.00952,0.0353,0.00672,0.00802,5.84,0.0104,0.00757,0.0398,0.0367,0.234,0.0105,7.51,5,18,5,400,2.6,11.6,6.1,6.5,0.0308,6.6,5.7,5.5,5.8,5.6,5.8,5.1,12.4,4.2,8.5,92.0,0,0
41.4,40.6,42.2,33.9,33.6,34.2,0.00714,0.0104,0.0352,0.00665,0.00751,5.83,0.0104,0.00797,0.039,0.0364,0.232,0.0105,7.43,5,18,5,400,3.6,13.6,5.9,5.8,0.0308,5.7,5.7,4.4,5.3,5.1,5.5,5.8,12.3,5.0,6.7,90.4,0,0
41.4,43.4,39.4,34.5,36.0,33.0,0.00813,0.00955,0.0352,0.00676,0.00718,6.02,0.00963,0.00745,0.0389,0.0366,0.233,0.0127,7.46,5,19,5,400,4.0,14.5,5.5,5.7,0.0301,4.8,5.8,5.0,6.0,5.5,5.5,5.6,12.9,5.7,6.8,93.3,0,0
42.3,45.2,39.4,36.1,36.0,36.2,0.00882,0.0135,0.035,0.00702,0.00763,6.12,0.0105,0.00794,0.0387,0.0367,0.235,0.0122,7.46,5,20,5,400,3.0,13.7,5.6,6.3,0.0309,5.1,5.5,5.1,5.7,5.6,5.7,4.9,12.8,5.0,7.4,91.4,0,0
41.0,41.0,41.0,31.9,31.8,32.0,0.00829,0.0127,0.0352,0.00698,0.00721,6.11,0.00968,0.00794,0.039,0.0367,0.236,0.0131,7.45,5,20,5,400,3.9,11.5,5.4,6.1,0.0312,5.8,4.6,5.3,5.5,5.7,6.9,4.8,10.6,3.3,6.6,86.0,0,0
43.0,39.6,46.4,34.8,36.4,33.2,0.00766,0.0135,0.035,0.00713,0.00758,6.18,0.00962,0.00817,0.0391,0.0367,0.237,0.0123,7.44,5,19,5,400,3.8,11.2,4.4,5.9,0.0306,7.3,5.1,4.9,5.6,5.8,6.5,5.1,10.5,3.0,7.0,86.1,0,0
41.0,40.4,41.6,32.3,31.2,33.4,0.00765,0.0127,0.035,0.00661,0.00667,6.28,0.00962,0.00874,0.039,0.0366,0.235,0.0131,7.39,5,18,5,400,3.6,13.4,5.3,6.8,0.0316,6.6,5.2,4.5,5.9,5.0,4.4,4.9,11.0,2.8,6.4,85.8,0,0
39.7,39.0,40.4,33.7,31.8,35.6,0.00822,0.0135,0.0351,0.00661,0.00667,6.33,0.0109,0.00874,0.0389,0.0368,0.235,0.0127,7.37,5,18,5,400,4.4,13.7,6.3,6.0,0.0309,5.0,6.1,5.4,6.3,5.0,4.4,5.1,13.1,4.9,5.8,91.5,0,0
41.1,38.2,44.0,34.2,36.8,31.6,0.00766,0.0126,0.035,0.00653,0.00713,6.57,0.0102,0.00881,0.039,0.0371,0.234,0.0129,7.32,5,17,5,400,3.5,12.3,6.0,5.0,0.0307,4.8,6.3,4.4,6.1,6.0,5.1,5.9,13.5,5.7,7.1,91.7,0,0
40.4,39.8,41.0,35.7,35.2,36.2,0.0081,0.0136,0.0352,0.00706,0.00717,6.55,0.011,0.00881,0.0377,0.0367,0.238,0.0127,7.39,5,20,5,400,3.6,11.2,5.0,5.1,0.0315,5.8,5.8,3.9,5.9,5.9,6.3,5.3,11.3,4.1,8.4,87.6,0,0
43.6,44.8,42.4,34.1,37.0,31.2,0.00753,0.0128,0.035,0.00663,0.00677,6.68,0.00959,0.00693,0.0387,0.0369,0.234,0.0118,7.41,5,22,5,400,4.1,11.8,4.8,4.9,0.0317,4.8,5.9,5.2,5.3,5.3,7.6,4.6,10.5,3.4,7.9,86.1,0,0
41.1,38.6,43.6,33.9,34.4,33.4,0.00804,0.0136,0.0352,0.00703,0.00706,6.76,0.0104,0.00693,0.0379,0.0366,0.236,0.0118,7.41,5,20,5,400,3.5,12.7,5.9,6.0,0.0309,4.7,5.4,5.2,5.2,5.4,6.4,5.7,12.0,4.2,7.5,89.8,0,0
41.1,43.8,38.4,36.3,36.6,36.0,0.00804,0.0127,0.035,0.00573,0.00681,6.86,0.0104,0.00703,0.0387,0.0367,0.237,0.0123,7.46,5,21,6,400,2.9,11.9,6.4,6.8,0.0314,5.3,6.3,4.6,5.4,5.0,4.8,5.9,11.4,4.1,8.2,89.0,0,0
43.1,45.2,41.0,34.9,34.2,35.6,0.0081,0.0136,0.0352,0.00567,0.00719,7.06,0.0104,0.00703,0.0387,0.0367,0.238,0.0123,7.46,5,20,6,400,3.4,11.3,5.0,6.3,0.0315,5.0,6.3,5.2,5.2,5.4,4.2,5.2,9.2,2.9,7.9,82.5,0,0
40.3,40.2,40.4,32.5,29.4,35.6,0.00764,0.0124,0.0354,0.00663,0.00669,7.4,0.0105,0.0065,0.0386,0.0368,0.235,0.0126,7.42,5,19,5,400,3.9,10.3,5.4,6.2,0.0309,5.6,5.1,6.3,5.8,5.9,4.2,5.4,11.0,3.9,7.0,86.0,0,0
40.9,42.4,39.4,32.3,30.8,33.8,0.00827,0.0134,0.0353,0.00697,0.007,7.91,0.0105,0.00596,0.0387,0.0372,0.237,0.0121,7.39,5,19,5,400,3.9,10.8,6.2,5.1,0.0306,5.4,5.5,6.8,5.3,5.7,5.4,5.8,12.7,4.5,7.1,90.2,0,0
43.6,46.6,40.6,30.1,24.4,35.8,0.00821,0.0146,0.0354,0.00683,0.0115,2.34,0.0094,0.00739,0.037,0.036,0.227,0.0106,7.64,5,20,5,200,35.0,5.0,3.17,3.67,0.0294,3.67,4.33,3.0,3.0,2.67,3.17,3.83,6.33,1.67,5.67,84.2,0,0
